text
hink about it @nbc buy MacGyver from @CBS @CBSTVStudios and youll have the whole MacGyver Fandom as loyal customers to your network I can even see the words on the poster for it NBCs MacGyver Stream on NBC and Peacock I mean come on That sounds great  #SaveMacGyver https://tco/uOsSRRWWMR
New #POKERFACE trailer is LIVE Created inside the insane puzzlebox mind of @rianjohnson and starring @nlyonne as Charlie Cale So proud to have showrun this with my sister-in-crime @lillazuck Go ALL IN with us on @peacock January 26th  https://tco/zAilDA7Qey
LISTEN UP @hbomax @HBO @hulu @AppleTV @SYFY @DisneyPlus @PrimeVideo @peacock WERE A DEDICATED FANDOM AND WARRIOR NUN IS A DAMN GOOD SHOW THAT WAS DONE DIRTY AF SAVE WARRIOR NUN FAITH IS OUR BUSINESS #SaveWarriorNun #WarriorNun https://tco/5MevJIA1xc
Happy #tuesdaymotivation Everyone  If you cant change the circumstances change your attitude Funny thing is when you do youll find that the circumstances often change #kristianalfonso #peterreckell #bope #peacocktv #dool #boandhope #classicsoaps #HappyNewYear https://tco/fiBhwMmtd4
Peacocks two most successful series to date have been #TheBestManFinalChapters and #BelAir  hopefully execs are opening their eyes to the Black audience and targets for Black talent and creators for more content
Warrior Nun is a Awesome Show With Action  Found Family  Romance It a Extraordinary Show Pretty Please Pick Up @hbomax @PrimeVideo @DisneyPlus @peacock @Showtime @hulu @SYFY @AppleTV #RenewWarriorNun #WarriorNun Stream Warrior Nun https://tco/KpEsckWcYN
Just finished watching the hit BBC competition reality series which will air its own version on Peacock featuring Brandi  Rachel amongst others And if its anything like the BBC version it will be must see TV The finale was insanely riveting  intense Who is a traitor https://tco/SsdbFTCkSs
Whos more essential to their teams AFC North success https://tco/qsuZX6wdzO
@MileyCyrus @DollyParton @nbc Were ready for you both 
Congrats Paul Keep living your best life #PaulTGoldman is streaming now on Peacock https://tco/dzt1hNKk6e
peacock needs to renew vampire academy asap bc another tvdu show would actually ruin my life
Warrior Nun is a Awesome Show With Action  Found Family  Romance It a Extraordinary Show Pretty Please Pick Up @hbomax @PrimeVideo @DisneyPlus @peacock @Showtime @hulu @SYFY @AppleTV #RenewWarriorNun #WarriorNun Stream Warrior Nun https://tco/EW68EjGUh6
Up late due to having a poorly toddler so im here with a blanket watching #VampireAcademy This scene just gets me every time poor rose  come on @peacock we need more of this amazing show #RenewVampireAcademy https://tco/vVpjIy14oc
Fans of Knives Out have ten more puzzle boxes to open with creator @RianJohnsons new mystery series Poker Face starring @nlyonne coming to Peacock on January 26th Watch the new trailer: https://tco/xsC9J1G2Iv https://tco/akwvsBfwDU
Whos Watching This Sundays All New Signature Mystery #FamilyHistoryMysteries: Buried Past #Sleuthers Tune in at 7e/6c on @hallmarkmovie And Stream on @peacock Starring @JanelParrish  @niallmatter  https://tco/fTIW9Nyzh
@nbc @MileyCyrus @DollyParton The queens have arrived 
Happy #supercouplesaturday Everyone I think one of the things that work with Bo and Hope is that they can laugh at themselves as individuals and with one another and really enjoy what is taking place #kristianalfonso #peterreckell #bope #days #peacocktv https://tco/J9D3Jrix2
Happy New Year We are excited to see our Bulldog Marching Band perform in the Rose Parade tomorrow January 2 223 You can watch the parade live from 8 am to 12 pm on ABC NBC Peacock and Univision Thank you to our community for supporting our students https://tco/Ugw2KwPdnL
Paul T Goldman on Peacock is: 1/2: True life gossip 1/2: True Crime Doc and 1/2: So Bad its Good Movie Imagine if a studio film crew was filming Neil Breens next movie and they cut it together with the BTS stuff Brilliant and funny and I cant wait to watch more https://tco/lhlYTrz3Fi
Great to see that CHESAPEAKE SHORES is in the Top 1 on Peacock streaming service
Warrior Nun is a Awesome Show With Action  Found Family  Romance It a Extraordinary Show Pretty Please Pick Up @hbomax @PrimeVideo @DisneyPlus @peacock @Showtime @hulu @SYFY @AppleTV #RenewWarriorNun #WarriorNun Stream Warrior Nun https://tco/jyfDCAkTNe
 @aidanbryantagt is fearless  Dont miss an all-new @AGT All Stars Monday at 8/7c on @nbc and streaming on @peacock https://tco/SSVQZfKfGl
#WooooooBecomingRicFlair is streaming now on Peacock
#MileysNewYearsEveParty is streaming now on Peacock
Warrior Nun is a Awesome Show With Action  Found Family  Romance It a Extraordinary Show Pretty Please Pick Up @hbomax @PrimeVideo @DisneyPlus @peacock @Showtime @hulu @SYFY @AppleTV #RenewWarriorNun #WarriorNun Stream Warrior Nun https://tco/KxHxLwGsE
I have never felt the feeling of saving a show I Lost so many and felt awful about It Please Someone please save WN so I can know how It feels to win for once @AppleTV @AppleTVPlus @tim_cook @PrimeVideo @hbomax @hulu @peacock @SYFY @netflix THEY CANT BEAT US #SaveWarriorNun https://tco/XC9vkH8Wng
Natasha Lyonne knows youre lying in the trailer for @RianJohnsons new mystery series Poker Face Debuting January 26th on Peacock Lyonne stars alongside Joseph Gordon-Levitt Stephanie Hsu Adrien Brody David Castaeda Chlo Sevigny and more WATCH: https://tco/dafXQrlGlH https://tco/PZrJJrKlPh
Mileys New Years Eve Party is streaming tonight at 1:3 PM ET on Peacock
his damn series was too good It cant be over Ill stand outside of Peacock myself #BestManFinalChapters https://tco/zepClsU8jD
So much  for #SunsetBeach  my castmates Lets stream this thing @peacock  https://tco/nspnyb7KtY
If you like my TV suggestions you need to start watching #PaulTGoldman on @peacock I have a feeling this is going to be the most talked about show very soon
Happy to announce that LOAN WOLVES will air again on @MSNBC on Sunday 1/15 Fire up that TiVo/DVR/VCR/Betamax You can also stream on Peacock Thank you to the over 1 million people who have tuned in so far You are the best https://tco/BCaQbqqIjH
he Birthday  went LIVE last night on IG Ill load highlights later Shes so amazing Gotta love her Our Rose Sisi Stringer   STREAM episodes 1-1 of #VampireAcademy NOW: On @peacock  WED LOVE THIS: #RenewVampireAcademy  https://tco/Gtuh4GXwZK
https://tco/YyijLtlmOS
Our new series #PaulTGoldman is finally out Stream the first three episodes now only on @Peacock https://tco/cleLXnYEiy
@rianjohnson reveals a new trailer for his Poker Face mystery series with @nlyonne on #Peacock https://tco/JbxVtY7OxI https://tco/PjYVtvT3X
@multifandom_tv Vampire Academy First as a book series and now as a TV series Hope for season 2 news soon   STREAM episodes 1-1 of #VampireAcademy NOW: On @peacock  WED LOVE THIS: #RenewVampireAcademy  https://tco/Yo3lnzsR7f
It seems theyve forgotten many things it wouldnt hurt them to re-watch their own show @nbc @NBCOneChicago @WolfEnt #FixCPD #BringBackJayHalstead #JayIsTheHeartOfCPD #UpsteadForever @NBCUniversal @comcast @peacock #ComeHomeJay #NoJayNoCPD #JayWillAlwaysBeCPD #521George
@rianjohnson reveals a new trailer for his Poker Face mystery series with @nlyonne on #Peacock https://tco/JbxVtY8mng https://tco/rHyozVYcTA
Downloads of popular streaming apps grew 16 in 222 but not all apps enjoyed those downloads Peacock grew the most and had most downloads  Paramount is  HBO Max dropped  All the details  https://tco/W25F3zzKJV https://tco/FPvGeGUQJu
